Time,L 5 X,L 5 Y,L 5 Z,L 5 Length,L 5 v(X),L 5 v(Y),L 5 v(Z),L 5 v(abs),L 5 a(X),L 5 a(Y),L 5 a(Z),L 5 a(abs),L 5 #2D
0.949996,0.27757233,0.59226441,0.96082217,0.00634023,0.00114561,-0.00462236,-0.00071049,0.00481492,-0.02828621,-0.04561579,0.00404003,0.0313312,3
0.958329,0.27757752,0.59220302,0.96081752,0.00640201,0.00090778,-0.00489356,-0.00066757,0.00502162,-0.01762583,-0.00884063,-0.00109793,0.00266459,3
0.966663,0.277578,0.5921545,0.96081173,0.00645088,0.00074059,-0.00471832,-0.00076235,0.00483655,0.00023007,0.04339729,-0.00468139,-0.03790736,3
0.974996,0.277585,0.59210575,0.96080309,0.00650089,0.00069917,-0.00428917,-0.00086129,0.00443031,0.01078077,0.06691034,-0.00473383,-0.05591625,3
0.983329,0.27758768,0.59207493,0.96080095,0.00653189,0.0011161,-0.00294985,-0.00098885,0.00330531,0.0157888,0.06318501,-0.00351312,-0.05235636,3
0.991663,0.27760091,0.5920673,0.96078676,0.00655274,0.00142277,-0.00215889,-0.00089944,0.00273753,0.01796678,0.04603542,0.00084281,-0.03799208,3
0.999996,0.27761236,0.59205192,0.96078074,0.00657283,0.00145525,-0.00213326,-0.00084937,0.00271845,0.01050301,0.00122668,0.00956782,-0.00029607,3
1.008329,0.27763531,0.59205419,0.96076816,0.0065991,0.00145525,-0.00243903,-0.00083149,0.00295939,-0.00588184,-0.05956221,0.01762881,0.05083503,3
1.016663,0.27764308,0.59201699,0.96077168,0.00663726,0.00136257,-0.00306786,-0.00067234,0.00342351,-0.01372705,-0.08238383,0.01904503,0.06947393,3
1.024996,0.27765,0.59198076,0.96076149,0.00667553,0.00123173,-0.0042236,-0.00038982,0.00441678,-0.01063594,-0.06994663,0.02176541,0.05875303,3
1.033329,0.27765867,0.59195334,0.96075851,0.00670444,0.00090987,-0.00541868,-0.00009835,0.00549542,-0.00702209,-0.05540892,0.02942347,0.04816793,3
1.041662,0.27766725,0.59190428,0.96075428,0.00675442,0.00095189,-0.00530841,-0.00005186,0.00539333,-0.00733202,-0.04243762,0.03671676,0.04038411,3
1.049996,0.27768135,0.59185064,0.96076202,0.00681043,0.00108928,-0.00501814,0.00023723,0.00514048,-0.00451509,-0.02735636,0.03942998,0.02977507,3
1.058329,0.27767655,0.59178311,0.96076739,0.00687834,0.00110805,-0.0051147,0.00070751,0.00528095,-0.00153543,-0.03440288,0.04212056,0.03874173,3
1.066662,0.27769724,0.59177554,0.96076411,0.00690061,0.00090272,-0.00572564,0.00124097,0.00592773,-0.00698631,-0.06657292,0.04532374,0.07060054,3
1.074996,0.27770087,0.59173602,0.96077782,0.00694259,0.00085712,-0.00646296,0.00154913,0.00670107,-0.00998147,-0.08525795,0.03932149,0.08852096,3
1.083329,0.27771509,0.59168905,0.96079463,0.00699447,0.00079155,-0.0074077,0.00180126,0.00766453,-0.00453059,-0.07699434,0.02400537,0.07893075,3
1.091662,0.27771023,0.59158635,0.96082288,0.00710109,0.0006944,-0.00831965,0.00205041,0.00859668,0.00419739,-0.05130332,0.01033911,0.05248654,3
1.099996,0.27771905,0.59150654,0.96083474,0.00718226,0.00076741,-0.00858966,0.00206233,0.00886704,0.00750905,-0.02018466,0.00656729,0.02198014,3
1.108329,0.27772066,0.59143603,0.96084666,0.00725379,0.0009051,-0.0084329,0.00190318,0.00869224,0.00917442,0.01534004,0.00167848,-0.01329068,3
1.116662,0.27773729,0.59139013,0.96086311,0.0073053,0.00114948,-0.00793997,0.00185252,0.00823385,0.00862308,0.03987707,-0.01075038,-0.04003337,3
1.124995,0.27774373,0.59132522,0.96087927,0.0073725,0.00109673,-0.00757101,0.0020361,0.00791636,0.00391844,0.05421917,-0.0246038,-0.05709145,3
1.133329,0.27775776,0.59125167,0.9608981,0.00744971,0.00112027,-0.00700238,0.00187219,0.0073344,-0.00572567,0.07056051,-0.03970416,-0.07572523,3
1.141662,0.27776423,0.59117889,0.96091592,0.00752492,0.00100524,-0.00670495,0.00131608,0.00690644,-0.01592351,0.08701274,-0.06228258,-0.09322096,3
1.149995,0.27776724,0.59113449,0.96093136,0.00757203,0.00093431,-0.00579419,0.00057221,0.00589686,-0.02366503,0.09735066,-0.08663248,-0.09796549,3
1.158329,0.27778268,0.59110653,0.96092951,0.00760402,0.0006336,-0.00470283,-0.00020802,0.00474987,-0.02907121,0.11835432,-0.09991726,-0.09635197,3
1.166662,0.27778208,0.59105682,0.96092004,0.00765462,0.00031501,-0.0036049,-0.00110627,0.00378396,-0.0272908,0.15804896,-0.1035651,-0.07407036,3
1.174995,0.27779487,0.59104007,0.9609043,0.00768092,-0.0000304,-0.00272454,-0.00207604,0.00342549,-0.01716747,0.19616403,-0.10543074,-0.00590157,3
1.183329,0.27777943,0.59099895,0.96089119,0.00772677,-0.00017315,-0.00090957,-0.0029415,0.00308378,0.00046075,0.22427978,-0.10887829,0.07539406,3
1.191662,0.27777821,0.59101313,0.96086317,0.00775819,-0.00005186,0.00157536,-0.00376762,0.00408405,0.016212,0.2419837,-0.10795444,0.13566089,3
1.199995,0.27777168,0.59101164,0.96082526,0.00779669,0.00027776,0.00414969,-0.00465931,0.0062455,0.02097564,0.23889257,-0.0993868,0.17510577,3
1.208328,0.27778199,0.59108472,0.96077967,0.00788344,0.00068307,0.00607255,-0.0056714,0.0083371,0.01042255,0.20175262,-0.08616041,0.18575093,3
1.216662,0.27779326,0.5911445,0.96073049,0.00796166,0.00081092,0.00747624,-0.00641229,0.00988278,-0.00844068,0.15742071,-0.07107675,0.1631698,3
1.224995,0.27780488,0.59123254,0.96067607,0.00806581,0.0005424,0.00839416,-0.00682297,0.01083093,-0.02713344,0.13140072,-0.05266114,0.13565667,3
1.233328,0.27780637,0.59127849,0.96060914,0.00814702,-0.00000954,0.00898365,-0.00703338,0.0114094,-0.03953906,0.11781076,-0.03086712,0.11301958,3
1.241662,0.27780613,0.59136307,0.96054912,0.00825073,-0.00046969,0.01005713,-0.00727358,0.01242061,-0.0413296,0.10181984,-0.01334439,0.09145256,3
1.249995,0.27778926,0.59142929,0.96048951,0.00834141,-0.00074804,0.0112689,-0.00741187,0.01350864,-0.0322267,0.08852425,-0.00581862,0.07738875,3
1.258328,0.27778617,0.59155327,0.96043438,0.00847713,-0.00091464,0.01209443,-0.00729921,0.01415593,-0.01832022,0.0715082,-0.00298263,0.06206549,3
1.266662,0.27777499,0.59166348,0.96036762,0.00860646,-0.00103742,0.01228337,-0.00716689,0.0142591,-0.00703103,0.04818951,0.00279785,0.03969673,3
1.274995,0.27777535,0.59178209,0.96030295,0.00874156,-0.00105143,0.01242941,-0.00723663,0.01442097,-0.00153066,0.03907115,0.00111342,0.0331769,3
1.283328,0.27776182,0.59185982,0.96024734,0.00883808,-0.00098288,0.01252179,-0.00730756,0.01453141,-0.00095427,0.05606703,-0.01231797,0.05490615,3
1.291662,0.27774855,0.59195471,0.96019191,0.00894877,-0.00089378,0.01299863,-0.00723722,0.01490439,-0.00792093,0.07195775,-0.02280731,0.07437073,3
1.299995,0.27774027,0.59206337,0.9601289,0.00907465,-0.00096977,0.01391476,-0.00751022,0.01584185,-0.02284485,0.07394254,-0.01494657,0.0734636,3
1.308328,0.27773917,0.59220111,0.96006542,0.00922632,-0.00116498,0.01513368,-0.00794414,0.01713169,-0.05430383,0.03707201,-0.01048097,0.04228916,3
1.316661,0.27773491,0.59233272,0.95999801,0.00937425,-0.00170738,0.01536077,-0.00817004,0.01748194,-0.10777379,-0.08085789,-0.03204368,-0.02514249,3
1.324995,0.27771935,0.59247118,0.95992434,0.00953186,-0.00245185,0.01519448,-0.00766757,0.01719521,-0.16784328,-0.26031229,-0.06199772,-0.07062725,3
1.333328,0.27768946,0.59259349,0.95985574,0.00967525,-0.00421824,0.01240556,-0.0080407,0.0153735,-0.21878839,-0.43425789,-0.07745451,-0.04419333,3
1.341661,0.27765298,0.59269518,0.95979071,0.00980134,-0.00671598,0.00700477,-0.00948075,0.01356672,-0.26044697,-0.57584625,-0.08243026,0.03657607,3
1.349995,0.27760983,0.59280246,0.95975429,0.00992258,-0.00930402,0.00036836,-0.01098041,0.01439687,-0.28464666,-0.66073585,-0.0643938,0.14779939,3
1.358328,0.27750328,0.59273171,0.95962679,0.01010317,-0.01165842,-0.00561776,-0.01141553,0.01725666,-0.26961187,-0.62390113,0.01241453,0.24467775,3
